0,1,cover_type
2.9148491916978703,-0.6105710548897423,3
-4.400131627422678,0.16498962390419003,7
0.10605388977509767,-1.889250816102259,5
3.589220174688629,0.20410964737159298,6
3.9377414144962986,1.809471265773719,3
3.082242234652602,0.8462680388054862,3
-0.7027215799243627,-2.270326036355847,5
-2.6736983343105916,-1.5743617834090788,1
-4.496660548024802,2.685750812505574,1
2.3969664885016004,-0.02246516994617316,2
-2.8831557391217038,-1.3643936665991223,2
3.6614339616670124,1.8319980383315146,4
-2.445921996905607,-1.5147137816009235,1
0.42111600609335026,-1.9739993493918546,6
-4.975904886973704,3.218620210763611,7
3.4558237438348813,0.49287017115554543,4
2.2555483122916846,0.8010464288973573,3
2.514430455837349,-0.6178675389144083,3
2.0876792449296198,-0.6752590237141284,5
-3.689082108313048,-1.1700274627065483,7
-0.13604553741026731,-1.6149466404082404,5
4.596685969382577,1.1951208267793483,4
3.9888375304583468,1.0036121098962747,3
-1.0268203769080206,-1.0036700078926533,6
4.222677527307236,1.8407787441929904,4
-3.024044023493144,-1.8804863952423543,1
2.7093645771641794,0.6245693152076265,6
4.743501019401114,1.843059860503377,4
-4.783498411133904,2.7024120087679977,7
1.6202536173084008,-0.1738533724977675,3
1.5314294877297399,-0.07622003682633578,3
-1.6860154359090336,-1.6785232539761736,2
-3.7398742037132164,-0.6134577384119048,1
-5.126243028512185,2.9139976130348377,7
-4.75687806366865,2.592572496370316,7
3.917760166014231,0.5228157757470978,3
1.1547108137401794,-1.4990047542639116,6
2.0571886353029476,1.2510669254540983,3
-3.146217835791205,-0.8681265702319073,1
4.280222094896591,2.00614497386576,4
2.8839410726959267,-0.6375820885225016,6
3.7766507482615044,0.7740260410487947,4
-5.736577507420507,3.6967594386690505,7
-1.5632658903963361,-1.0674405462576917,2
-2.679776341638761,-0.6132288730517689,1
-3.1861411365886574,-0.8237675604666581,1
4.566176187887236,0.12250926540656341,6
2.7379241438087636,0.6132412866939183,6
-5.30852631997915,3.735301121287284,7
-1.8389428710162992,-1.578428674544411,2
-2.293082787045734,-1.6842335924912717,1
4.203954281192537,2.0363858163422894,4
0.31173851361510324,-1.7027923623259582,2
-3.1072929448421984,-1.3012383392645865,1
-2.2978675541396916,-1.526262508096231,2
-1.8171570259339422,-1.1074014220789465,2
4.218171946813392,0.2061405861231046,3
2.958676111588214,0.8741134256996497,3
-0.04768134719542129,-1.3422740603122467,3
-4.037006829356639,-0.6501475283520461,7
-3.5401941450826584,-1.3484110848023716,1
-5.390613041286703,2.4227065207873735,7
1.190841000955293,-1.6960069185990347,3
-5.403949189675765,3.3315689794980936,7
-3.5586434928021102,-1.0491545726739036,7
4.935242825121409,1.7596279028281565,4
0.9914495278321546,-0.7207145048445043,5
4.241326381603371,1.9566817405745736,4
-2.8293435264715554,-1.2223407868013692,1
3.225056446576245,1.526903976454342,4
-4.0051798516221035,-1.2697441776765548,1
-2.4772358973833724,-1.028980996266136,1
4.458817901518218,0.334157716392926,6
-2.3426188369219485,-1.5882689821153249,1
-1.0800732699372744,-1.9752719916540915,2
-5.329793272740281,3.470801248510891,7
3.953034102985325,1.6876970898418737,3
3.548926448107956,1.0968168690733706,4
-4.058777232989616,2.190398303250427,1
-2.295200141990903,-1.2753840411301989,1
-1.459227459765446,-2.011253444055684,5
-5.013913447261812,2.997402033144329,7
-1.5457499477729804,-2.1302120553794763,5
2.5629811596961503,-0.2781628597492564,5
-1.5463397214968437,-1.0915464969430844,5
4.679346821314933,-0.09729277224937889,6
-1.7063053232666654,-2.3256381789041063,2
-3.3496683304545543,-1.5885197209755466,1
-3.5543088731830226,-0.5206090237212447,1
4.328048125649643,0.9521239079607291,4
-0.2781876748279049,-2.111552199987075,5
-1.782819472222492,-1.6262115921414082,2
3.548524242510444,2.2356458149583607,3
-3.510835942848903,-1.3167682605231794,2
-1.8087730894183134,-2.3107953367565406,2
-1.872213518889242,-1.6172213975640861,2
-3.0800639265502596,-1.0646842925525728,1
-3.1031914052333756,-1.8781565145657113,1
3.0551690834412577,0.3983751731841727,6
-1.4428078771831316,-1.8442163547681218,2
-0.2004037888621098,-0.5813946546813118,1
-1.0825440578419938,-2.283012117918961,5
-2.6721947179337135,-1.8923584395406046,2
1.0070826383264069,-0.7390385226957139,5
-1.5648907096489002,-1.795297269828549,5
