0,1,2,3,4,cover_type
2.9148491916978703,-0.6105710548897423,1.34835343182856,-0.5431739967338702,-0.6153866804821801,3
-4.400131627422678,0.16498962390419003,-1.035516567264138,0.9842071223991142,-0.23816965525756428,7
0.10605388977509767,-1.889250816102259,0.5059079964731427,-2.5654228235717524,-0.620302004869394,5
3.589220174688629,0.20410964737159298,1.8380053050995708,1.1535652072319573,0.5749607115597127,6
3.9377414144962986,1.809471265773719,-2.584733635824688,-0.31359216082060026,-0.018462729211371376,3
3.082242234652602,0.8462680388054862,1.31997137006501,1.451774207401809,0.07540746055057554,3
-0.7027215799243627,-2.270326036355847,-0.19918614864931924,-2.6635688970427087,0.7053540185610115,5
-2.6736983343105916,-1.5743617834090788,-0.6768854904500364,1.2923761457118768,-1.8044412239083487,1
-4.496660548024802,2.685750812505574,0.6301803934805799,0.10365476827502951,0.5473843734102894,1
2.3969664885016004,-0.02246516994617316,-0.11932211709576296,-0.10358744461293534,0.1622774159263118,2
-2.8831557391217038,-1.3643936665991223,-1.0101953548337432,0.6097242565989849,0.4059075406674414,2
3.6614339616670124,1.8319980383315146,-2.279271695536374,0.6193222486480884,-0.1517737699473664,4
-2.445921996905607,-1.5147137816009235,-1.2727683071962952,1.0457249013886862,0.435524370222487,1
0.42111600609335026,-1.9739993493918546,0.7222673898503801,-0.2903681426676804,1.2788931328413493,6
-4.975904886973704,3.218620210763611,0.8433155112506078,-1.639276170848278,-0.2416647699283696,7
3.4558237438348813,0.49287017115554543,0.3662857864696443,0.21892137084588534,0.5957411046222242,4
2.2555483122916846,0.8010464288973573,1.0175496678235303,1.0178986138334658,0.020763525145657324,3
2.514430455837349,-0.6178675389144083,2.0863208579342394,-0.5290655569724886,-1.1592175993723517,3
2.0876792449296198,-0.6752590237141284,1.7560804947811999,0.13543979803403994,-0.5714061559414482,5
-3.689082108313048,-1.1700274627065483,-1.1399267133383,0.5376128717852062,-0.11882388998967534,7
-0.13604553741026731,-1.6149466404082404,0.03820875183408763,-2.4771200912438753,-0.16008440694631487,5
4.596685969382577,1.1951208267793483,-2.1606442420267045,-1.0562376452474567,-0.05172869527719495,4
3.9888375304583468,1.0036121098962747,-0.07785745173032378,-0.1945317538187813,0.11741968538467082,3
-1.0268203769080206,-1.0036700078926533,-0.38926321206667086,-0.8222306579602585,-0.800623167747596,6
4.222677527307236,1.8407787441929904,-2.683098812351796,-0.4349925165839608,-0.1654541199629646,4
-3.024044023493144,-1.8804863952423543,-0.9797927461193632,2.9834804872660876,-0.5606296020999311,1
2.7093645771641794,0.6245693152076265,0.7016198580254346,1.317856422711925,0.23293792164780358,6
4.743501019401114,1.843059860503377,-2.094887595369718,-0.3137579414969922,-0.5805103864090432,4
-4.783498411133904,2.7024120087679977,0.5993410629101709,0.025792168749244768,0.01772894297829372,7
1.6202536173084008,-0.1738533724977675,0.954470406609711,0.2480154852251974,-0.4492207120150524,3
1.5314294877297399,-0.07622003682633578,1.0255967869720497,0.26918751364878934,-0.6130729862389503,3
-1.6860154359090336,-1.6785232539761736,-1.0524746916692984,-0.07540102498784751,0.8701875320674973,2
-3.7398742037132164,-0.6134577384119048,-0.26111750992839944,1.8384149475277893,-0.2120126345488059,1
-5.126243028512185,2.9139976130348377,0.2659105892005648,-0.03754681602526906,0.5509298161895698,7
